report_id,timestamp,source,user_handle,state,district,latitude,longitude,text,event_type,severity,source_credibility,label_is_fake,near_dup_of
f50d7082,2026-05-30 10:27:00,twitter,@user87266,Uttar Pradesh,Banda,25.45188,80.36101,Farmers in Banda worried as a heatwave continues for the third day. #DustStorm #StaySafe,heatwave,moderate,0.45,0,
6e8d279e,2026-05-28 20:57:00,citizen_app,@user88225,Rajasthan,Barmer,25.70502,71.439,"IMD had warned about this — a heatwave now active over Barmer, Rajasthan. #HeatWave",heatwave,severe,0.68,0,
d772afcd,2026-09-05 06:08:00,facebook,@user16319,Rajasthan,Udaipur,24.63347,73.71987,"School closed today in Udaipur because of heavy rainfall, notice came in this morning. #WeatherAlert #Monsoon2026",rainfall,moderate,0.41,0,
fe873a22,2026-09-03 08:19:00,twitter,@user62727,Madhya Pradesh,Jabalpur,23.19152,79.95637,"IMD had warned about this — heavy rainfall now active over Jabalpur, Madhya Pradesh. #Monsoon2026",rainfall,severe,0.55,0,
921b329a,2026-09-05 21:59:00,whatsapp_forward,@user88060,Maharashtra,Panaji,15.50664,73.78683,Just saw heavy rainfall hit Panaji - power supply flickering in our area. #Cyclone,rainfall,moderate,0.32,0,
bbd946cb,2026-09-05 22:40:00,whatsapp_forward,@user28147,Gujarat,Rajkot,22.33744,70.81861,"Rajkot traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #WeatherAlert #DustStorm #StaySafe",rainfall,moderate,0.34,0,
a73aed14,2026-09-01 23:13:00,citizen_app,@user31539,Uttar Pradesh,Kanpur,26.49701,80.28696,"Update from Kanpur: heavy rainfall continuing, local authorities have issued an advisory. #RainAlert #WeatherAlert #Cyclone",rainfall,moderate,0.72,0,3962e94b
a88ebede,2026-09-06 13:11:00,twitter,@user53286,Bihar,Gaya,24.77782,84.95495,NDRF teams reportedly moving into Gaya as heavy rainfall worsens. #WeatherAlert #ColdWave,rainfall,moderate,0.47,0,
9d95a264,2026-09-05 14:37:00,twitter,@user20087,Gujarat,Ahmedabad,23.01696,72.54572,"Abhi Ahmedabad mein heavy rainfall shuru hua, log ghar ke andar hi hain. #StaySafe #DustStorm",rainfall,moderate,0.48,0,
693c2081,2026-09-05 15:22:00,citizen_app,@user57925,Delhi,Noida,28.57627,77.40052,"Noida ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #WeatherAlert #IMD",rainfall,severe,0.73,0,
dc57cb04,2026-01-14 12:04:00,twitter,@user49714,Punjab,Ludhiana,30.90405,75.84713,"Citizen report: a cold wave in Ludhiana. Water level rising near the river bank, please avoid the area. #Flood #DustStorm",cold_wave,moderate,0.52,0,
0f612966,2026-05-28 10:46:00,facebook,@user56576,Rajasthan,Jaisalmer,26.92058,70.93782,"Jaisalmer experiencing a heatwave since morning, visibility very low on the highway. #Monsoon2026 #HeatWave",heatwave,severe,0.39,0,dc2f68d7
6e8e17d3,2026-09-05 10:13:00,facebook,@user46229,Jammu and Kashmir,Srinagar,34.04821,74.84069,"Srinagar traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #RainAlert #Monsoon2026",rainfall,moderate,0.36,0,
0a3ad2d5,2026-09-05 16:18:00,citizen_app,@user7202,Rajasthan,Udaipur,24.5812,73.71923,"IMD had warned about this — heavy rainfall now active over Udaipur, Rajasthan. #Monsoon2026",rainfall,moderate,0.68,0,
3a90bc55,2026-09-03 19:11:00,facebook,@user63204,Madhya Pradesh,Rewa,24.52244,81.27361,"My cousin's friend said Rewa got 10 feet of water in one hour, whole city gone, unbelievable #WeatherAlert #IMD",rainfall,severe,0.22,1,
346c89e8,2026-09-02 09:54:00,news_wire,@IMDWeather_Alt,Chhattisgarh,Korba,22.33553,82.74473,"School closed today in Korba because of flooding, notice came in this morning. #WeatherAlert",flood,severe,0.89,0,
9cabee6d,2026-09-04 10:30:00,citizen_app,@user29647,Jharkhand,Ranchi,23.36418,85.28593,"Ranchi ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #WeatherAlert #StaySafe",rainfall,moderate,0.83,0,
d78a4831,2026-09-05 13:10:00,instagram,@user20154,Rajasthan,Alwar,27.53918,76.63265,"School closed today in Alwar because of heavy rainfall, notice came in this morning. #WeatherAlert #DustStorm #IMD",rainfall,moderate,0.41,0,
266ed151,2026-09-03 19:29:00,instagram,@user36200,Madhya Pradesh,Jabalpur,23.18591,79.95489,"School closed today in Jabalpur because of heavy rainfall, notice came in this morning. #HeatWave",rainfall,severe,0.46,0,ee00d56d
87b94d14,2026-09-07 23:30:00,facebook,@user8977,Unverified,New Delhi,28.60992,77.16443,"Scientists confirm a dust storm in New Delhi caused by secret weather weapon testing, wake up people #DustStorm",dust_storm,unverified,0.13,1,
d84f3399,2026-09-03 05:14:00,twitter,@user41037,Madhya Pradesh,Rewa,24.51331,81.29465,"Heavy heavy rainfall reported in Rewa, Madhya Pradesh right now. Roads getting waterlogged near main market. #Flood #Cyclone",rainfall,severe,0.59,0,
e3746626,2026-09-04 10:37:00,news_wire,@CitizenReporterIN,Jharkhand,Dhanbad,23.83212,86.42712,Farmers in Dhanbad worried as heavy rainfall continues for the third day. #Flood #StaySafe,rainfall,moderate,0.93,0,
51d2f406,2026-09-03 23:06:00,instagram,@NDRFHQ_Watch,Madhya Pradesh,Rewa,24.57595,81.33886,"School closed today in Rewa because of heavy rainfall, notice came in this morning. #StaySafe #ColdWave",rainfall,severe,0.46,0,
3cbfb9dc,2026-09-03 07:25:00,whatsapp_forward,@user2388,West Bengal,Kharagpur,22.30253,87.35091,"Update from Kharagpur: heavy rainfall continuing, local authorities have issued an advisory. #StaySafe #Cyclone",rainfall,moderate,0.28,0,
f97e1c2f,2026-09-05 18:13:00,instagram,@user74196,Gujarat,Surat,21.17546,72.82797,"Surat experiencing heavy rainfall since morning, visibility very low on the highway. #RainAlert #ColdWave",rainfall,moderate,0.36,0,63ae6312
35d15079,2026-09-02 09:24:00,whatsapp_forward,@user99717,Odisha,Sundargarh,22.07378,84.02161,"Sundargarh experiencing flooding since morning, visibility very low on the highway. #DustStorm #HeatWave",flood,severe,0.32,0,
89274951,2026-07-20 06:48:00,facebook,@user17506,Unverified,Gaya,24.80702,84.97964,"Gaya flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Flood #StaySafe",rainfall,unverified,0.19,1,
38a3cecd,2026-06-04 08:05:00,facebook,@user15201,Delhi,Dwarka,28.58092,77.04223,"Scientists confirm a dust storm in Dwarka caused by secret weather weapon testing, wake up people #Monsoon2026 #StaySafe",dust_storm,moderate,0.34,1,
3267bc42,2026-01-14 10:11:00,facebook,@user24419,Punjab,Amritsar,31.59136,74.91822,"URGENT: dam near Amritsar about to burst, everyone evacuate NOW, forward to everyone you know #ColdWave #DustStorm",cold_wave,moderate,0.25,1,
9f36bb00,2026-09-06 21:02:00,twitter,@user45267,Bihar,Muzaffarpur,26.09597,85.39628,"IMD had warned about this — heavy rainfall now active over Muzaffarpur, Bihar. #Flood #Cyclone",rainfall,moderate,0.54,0,
b24023d0,2026-09-06 21:04:00,whatsapp_forward,@NDRFHQ_Watch,Bihar,Muzaffarpur,26.11838,85.42584,"Heavy heavy rainfall reported in Muzaffarpur, Bihar right now. Roads getting waterlogged near main market. #Flood #IMD",rainfall,moderate,0.23,0,
bae38c2f,2026-09-05 17:31:00,whatsapp_forward,@user75560,Maharashtra,Sindhudurg,16.20274,73.597,"Sindhudurg traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #HeatWave",rainfall,moderate,0.29,0,
ff4dbf4b,2026-06-02 21:27:00,whatsapp_forward,@user40883,Rajasthan,Jodhpur,26.22963,73.00494,"URGENT: dam near Jodhpur about to burst, everyone evacuate NOW, forward to everyone you know #DustStorm",dust_storm,moderate,0.02,1,
18cd8af0,2026-09-01 23:27:00,facebook,@user82399,Uttar Pradesh,Meerut,28.99513,77.73547,"Meerut traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #Monsoon2026 #HeatWave",rainfall,moderate,0.36,0,
cfeeaf18,2026-09-06 22:21:00,whatsapp_forward,@user95225,Bihar,Muzaffarpur,26.10703,85.42178,Just saw heavy rainfall hit Muzaffarpur - power supply flickering in our area. #WeatherAlert #IMD,rainfall,moderate,0.3,0,a3de10bd
83dbd11c,2026-09-02 05:05:00,facebook,@NDRFHQ_Watch,Chhattisgarh,Jashpur,22.89798,84.14806,NDRF teams reportedly moving into Jashpur as flooding worsens. #Cyclone #IMD,flood,severe,0.48,0,
18882321,2026-09-07 22:36:00,whatsapp_forward,@user75743,Assam,Guwahati,26.16522,91.7434,"Guwahati experiencing flooding since morning, visibility very low on the highway. #StaySafe #WeatherAlert #RainAlert",flood,moderate,0.25,0,
66bbf79b,2026-09-05 17:54:00,news_wire,@IMDWeather_Alt,Jammu and Kashmir,Udhampur,32.94691,75.18206,"Udhampur ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #Monsoon2026 #ColdWave",rainfall,moderate,0.91,0,1f273b4f
3a030880,2026-09-07 07:34:00,instagram,@CitizenReporterIN,Assam,Dibrugarh,27.51294,94.92927,"School closed today in Dibrugarh because of flooding, notice came in this morning. #StaySafe #WeatherAlert",flood,moderate,0.48,0,
ff3c0ef0,2026-09-05 17:14:00,instagram,@user99190,Gujarat,Surat,21.14838,72.81576,NDRF teams reportedly moving into Surat as heavy rainfall worsens. #IMD #Monsoon2026 #Flood,rainfall,moderate,0.39,0,63ae6312
281ca72d,2026-09-06 15:09:00,whatsapp_forward,@CitizenReporterIN,Bihar,Gaya,24.83424,84.952,"Gaya experiencing heavy rainfall since morning, visibility very low on the highway. #DustStorm #WeatherAlert",rainfall,moderate,0.32,0,
26337a3f,2026-09-05 10:12:00,facebook,@NDRFHQ_Watch,Gujarat,Ahmedabad,22.99241,72.54981,"Update from Ahmedabad: heavy rainfall continuing, local authorities have issued an advisory. #StaySafe #RainAlert",rainfall,moderate,0.53,0,9d95a264
46d614d1,2026-09-03 23:06:00,news_wire,@CitizenReporterIN,Madhya Pradesh,Jabalpur,23.22637,79.97556,"Jabalpur ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #Cyclone #RainAlert",rainfall,severe,0.83,0,
d637fa84,2026-06-02 05:48:00,twitter,@user6733,Rajasthan,Bikaner,28.04533,73.27563,"Bikaner traffic disrupted due to a dust storm, several vehicles stranded on the flyover. #IMD #WeatherAlert",dust_storm,moderate,0.48,0,
25cc2d0a,2026-09-01 19:49:00,twitter,@user78812,Uttar Pradesh,Lucknow,26.82908,80.91362,"Lucknow traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #WeatherAlert #Cyclone #Monsoon2026",rainfall,moderate,0.47,0,
81e5e69e,2026-07-08 10:18:00,facebook,@NDRFHQ_Watch,Unverified,Karnal,29.73479,76.94199,"URGENT: dam near Karnal about to burst, everyone evacuate NOW, forward to everyone you know #WeatherAlert",cold_wave,unverified,0.07,1,
9d4edcb6,2026-01-16 06:07:00,twitter,@NDRFHQ_Watch,Haryana,Hisar,29.17163,75.69433,"Citizen report: a cold wave in Hisar. Water level rising near the river bank, please avoid the area. #IMD #Cyclone #HeatWave",cold_wave,moderate,0.47,0,
79ebdd8a,2026-09-01 21:29:00,whatsapp_forward,@DistrictAdmin_Official,Delhi,Karol Bagh,28.64187,77.15566,"Karol Bagh mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #RainAlert #Flood",rainfall,moderate,0.33,0,d0a55886
da204575,2026-09-05 18:29:00,citizen_app,@user87386,Gujarat,Rajkot,22.32393,70.82336,"Update from Rajkot: heavy rainfall continuing, local authorities have issued an advisory. #RainAlert #Flood",rainfall,moderate,0.69,0,
3a0dbcd9,2026-09-05 14:20:00,instagram,@user50668,Uttarakhand,Nainital,29.42063,79.42194,"Citizen report: heavy rainfall in Nainital. Water level rising near the river bank, please avoid the area. #WeatherAlert",rainfall,severe,0.51,0,
b3b6ba7b,2026-09-03 05:24:00,instagram,@user23650,Madhya Pradesh,Bhopal,23.29079,77.37485,"Bhopal ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #ColdWave #Monsoon2026",rainfall,severe,0.42,0,
c34d6459,2026-09-05 16:14:00,whatsapp_forward,@user10289,Delhi,Noida,28.50466,77.34418,"School closed today in Noida because of heavy rainfall, notice came in this morning. #Cyclone #HeatWave #IMD",rainfall,severe,0.15,0,
3e7ceaa7,2026-09-05 19:36:00,instagram,@IMDWeather_Alt,Gujarat,Rajkot,22.35301,70.79677,Just saw heavy rainfall hit Rajkot - power supply flickering in our area. #DustStorm #Monsoon2026 #StaySafe,rainfall,moderate,0.41,0,
27c582b7,2026-09-06 19:27:00,instagram,@CitizenReporterIN,Bihar,Gaya,24.81026,85.02076,Farmers in Gaya worried as heavy rainfall continues for the third day. #HeatWave,rainfall,moderate,0.41,0,
7b286327,2026-06-02 09:30:00,twitter,@user59238,Rajasthan,Bikaner,28.06676,73.32186,"Bikaner experiencing a dust storm since morning, visibility very low on the highway. #DustStorm #WeatherAlert #RainAlert",dust_storm,moderate,0.61,0,
36811521,2026-09-04 23:30:00,news_wire,@DistrictAdmin_Official,Jharkhand,Ranchi,23.34543,85.28537,NDRF teams reportedly moving into Ranchi as heavy rainfall worsens. #Monsoon2026 #ColdWave,rainfall,moderate,0.95,0,
91e3ffd1,2026-09-02 14:29:00,instagram,@user16717,Odisha,Sambalpur,21.43334,83.97221,"Citizen report: flooding in Sambalpur. Water level rising near the river bank, please avoid the area. #Monsoon2026",flood,severe,0.37,0,
eec7a865,2026-05-28 18:21:00,twitter,@user45967,Rajasthan,Bikaner,27.99401,73.34108,"Bikaner flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Monsoon2026 #Cyclone",heatwave,severe,0.29,1,
63ac77a4,2026-09-02 23:15:00,twitter,@user39177,Chhattisgarh,Korba,22.3734,82.76238,"Abhi Korba mein flooding shuru hua, log ghar ke andar hi hain. #StaySafe",flood,severe,0.54,0,
d0a55886,2026-09-01 16:19:00,twitter,@user30831,Delhi,Karol Bagh,28.67203,77.17915,Just saw heavy rainfall hit Karol Bagh - power supply flickering in our area. #Monsoon2026,rainfall,moderate,0.49,0,
9ffb3141,2026-09-05 23:10:00,citizen_app,@user13418,Gujarat,Rajkot,22.26063,70.77406,"School closed today in Rajkot because of heavy rainfall, notice came in this morning. #StaySafe",rainfall,moderate,0.77,0,
de25197d,2026-09-02 12:52:00,facebook,@user76511,Chhattisgarh,Surguja,23.14005,83.18723,"Surguja flooded because of cloud seeding conspiracy by neighbouring country, spread the word #IMD",flood,severe,0.07,1,
e5983156,2026-09-03 18:17:00,instagram,@user18603,West Bengal,Kharagpur,22.31665,87.30533,"Citizen report: heavy rainfall in Kharagpur. Water level rising near the river bank, please avoid the area. #RainAlert",rainfall,moderate,0.49,0,
6c860310,2026-06-04 23:04:00,whatsapp_forward,@user78847,Delhi,New Delhi,28.63348,77.17331,"Abhi New Delhi mein a dust storm shuru hua, log ghar ke andar hi hain. #IMD #WeatherAlert",dust_storm,moderate,0.32,0,
dc315ffe,2026-09-05 19:55:00,whatsapp_forward,@user91159,Uttarakhand,Dehradun,30.36152,78.00446,Just saw heavy rainfall hit Dehradun - power supply flickering in our area. #Flood,rainfall,severe,0.21,0,
75054c76,2026-09-02 21:09:00,whatsapp_forward,@user82235,Odisha,Balasore,21.44591,86.96302,"Update from Balasore: flooding continuing, local authorities have issued an advisory. #WeatherAlert",flood,severe,0.26,0,
ba74a51f,2026-09-01 14:32:00,instagram,@user82167,Delhi,Karol Bagh,28.66257,77.17312,Just saw heavy rainfall hit Karol Bagh - power supply flickering in our area. #Monsoon2026 #Flood #WeatherAlert,rainfall,moderate,0.42,0,
56efa745,2026-05-30 14:44:00,facebook,@user92895,Uttar Pradesh,Prayagraj,25.42503,81.83854,"Scientists confirm a heatwave in Prayagraj caused by secret weather weapon testing, wake up people #ColdWave #WeatherAlert",heatwave,moderate,0.23,1,
69a08028,2026-09-03 23:42:00,news_wire,@DistrictAdmin_Official,West Bengal,Kharagpur,22.3416,87.29028,"Update from Kharagpur: heavy rainfall continuing, local authorities have issued an advisory. #Cyclone",rainfall,moderate,0.95,0,
c4789e9f,2026-09-05 20:50:00,citizen_app,@user39477,Maharashtra,Ratnagiri,17.00066,73.2947,"Ratnagiri experiencing heavy rainfall since morning, visibility very low on the highway. #StaySafe",rainfall,moderate,0.78,0,
ae19158f,2026-09-05 19:18:00,facebook,@user16408,Uttarakhand,Haridwar,29.91071,78.20108,"Heavy heavy rainfall reported in Haridwar, Uttarakhand right now. Roads getting waterlogged near main market. #HeatWave #Cyclone",rainfall,severe,0.53,0,
6496e388,2026-09-05 13:08:00,instagram,@user37073,Jammu and Kashmir,Srinagar,34.10744,74.75003,"Srinagar ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #HeatWave",rainfall,moderate,0.52,0,62b52b7b
c10fd293,2026-09-05 12:24:00,twitter,@user59059,Delhi,New Delhi,28.61091,77.17822,"My cousin's friend said New Delhi got 10 feet of water in one hour, whole city gone, unbelievable #WeatherAlert",rainfall,severe,0.32,1,
01d125c7,2026-09-05 05:18:00,twitter,@user86119,Delhi,Gurugram,28.41481,77.04208,"Gurugram ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #DustStorm #WeatherAlert",rainfall,severe,0.53,0,
1bad7a6d,2026-05-28 18:28:00,facebook,@user82844,Rajasthan,Bikaner,28.01797,73.34334,"Update from Bikaner: a heatwave continuing, local authorities have issued an advisory. #HeatWave",heatwave,severe,0.37,0,
5ca9be98,2026-09-04 20:35:00,facebook,@CitizenReporterIN,Jharkhand,Dhanbad,23.82009,86.45537,"Dhanbad experiencing heavy rainfall since morning, visibility very low on the highway. #WeatherAlert",rainfall,moderate,0.45,0,
a2e990b1,2026-09-01 15:50:00,facebook,@user88806,Delhi,Rohini,28.79688,77.08145,"Update from Rohini: heavy rainfall continuing, local authorities have issued an advisory. #IMD #Flood",rainfall,moderate,0.52,0,
5c271c86,2026-09-02 21:28:00,news_wire,@NDRFHQ_Watch,Chhattisgarh,Surguja,23.12657,83.18858,Farmers in Surguja worried as flooding continues for the third day. #RainAlert #Cyclone #WeatherAlert,flood,severe,0.82,0,
5181a772,2026-09-03 11:34:00,twitter,@user98173,West Bengal,Howrah,22.64143,88.2674,Just saw heavy rainfall hit Howrah - power supply flickering in our area. #RainAlert #ColdWave #WeatherAlert,rainfall,moderate,0.61,0,
2a1daf28,2026-09-05 17:49:00,facebook,@user64827,Rajasthan,Jaipur,26.89939,75.7538,"Heavy heavy rainfall reported in Jaipur, Rajasthan right now. Roads getting waterlogged near main market. #WeatherAlert",rainfall,moderate,0.37,0,c7ad337f
eb4703a3,2026-05-30 21:52:00,citizen_app,@user61693,Uttar Pradesh,Jhansi,25.42741,78.56681,NDRF teams reportedly moving into Jhansi as a heatwave worsens. #RainAlert #HeatWave,heatwave,moderate,0.83,0,
e1d50ee6,2026-09-01 07:50:00,twitter,@user35663,Uttar Pradesh,Kanpur,26.48032,80.32873,Just saw heavy rainfall hit Kanpur - power supply flickering in our area. #ColdWave #StaySafe #DustStorm,rainfall,moderate,0.56,0,
45689d10,2026-09-05 10:49:00,whatsapp_forward,@IMDWeather_Alt,Jammu and Kashmir,Udhampur,32.9236,75.18522,"IMD had warned about this — heavy rainfall now active over Udhampur, Jammu and Kashmir. #DustStorm #HeatWave",rainfall,moderate,0.23,0,
1081a98a,2026-09-05 21:07:00,twitter,@user77735,Uttarakhand,Haridwar,29.91235,78.14364,"Update from Haridwar: heavy rainfall continuing, local authorities have issued an advisory. #Monsoon2026 #WeatherAlert",rainfall,severe,0.64,0,
769ffba7,2026-08-01 17:44:00,facebook,@user92925,Unverified,Jaisalmer,26.86784,70.86384,"Jaisalmer flooded because of cloud seeding conspiracy by neighbouring country, spread the word #IMD #StaySafe",heatwave,unverified,0.14,1,
e1a10245,2026-09-04 19:26:00,instagram,@user4027,Jharkhand,Dhanbad,23.81674,86.44094,"School closed today in Dhanbad because of heavy rainfall, notice came in this morning. #Cyclone #StaySafe",rainfall,moderate,0.38,0,8853d3a2
2d5cb217,2026-09-02 23:43:00,whatsapp_forward,@user30937,Odisha,Sambalpur,21.46242,83.96161,"Sambalpur flooded because of cloud seeding conspiracy by neighbouring country, spread the word #DustStorm",flood,severe,0.16,1,b1dbef0f
07303758,2026-09-03 13:25:00,whatsapp_forward,@user80777,Madhya Pradesh,Sagar,23.87659,78.71421,NDRF teams reportedly moving into Sagar as heavy rainfall worsens. #IMD #Flood,rainfall,severe,0.29,0,
dfaef2ac,2026-06-02 13:51:00,citizen_app,@user11009,Rajasthan,Bikaner,28.03963,73.29206,"Bikaner experiencing a dust storm since morning, visibility very low on the highway. #Monsoon2026 #DustStorm",dust_storm,moderate,0.81,0,
8c2585a3,2026-09-06 10:05:00,instagram,@user80174,Bihar,Gaya,24.81791,85.02514,"IMD had warned about this — heavy rainfall now active over Gaya, Bihar. #Flood #RainAlert",rainfall,moderate,0.4,0,
95c0b093,2026-09-02 17:23:00,citizen_app,@user99290,Chhattisgarh,Korba,22.34465,82.70434,"Korba traffic disrupted due to flooding, several vehicles stranded on the flyover. #IMD #WeatherAlert",flood,severe,0.79,0,
2a849120,2026-01-16 10:50:00,instagram,@user84479,Haryana,Karnal,29.70565,76.98096,"Karnal ka mausam kharab, a cold wave ki wajah se traffic ruk gaya hai. #Monsoon2026 #RainAlert",cold_wave,moderate,0.41,0,
f77d91a4,2026-09-06 18:40:00,instagram,@user6300,Bihar,Gaya,24.79314,85.00571,"Abhi Gaya mein heavy rainfall shuru hua, log ghar ke andar hi hain. #Cyclone #Flood",rainfall,moderate,0.45,0,
6f2f190d,2026-09-01 09:00:00,news_wire,@NDRFHQ_Watch,Uttar Pradesh,Lucknow,26.8951,80.99495,"Update from Lucknow: heavy rainfall continuing, local authorities have issued an advisory. #IMD",rainfall,moderate,0.96,0,
f3f9b10d,2026-09-02 07:45:00,whatsapp_forward,@user60988,Chhattisgarh,Korba,22.31393,82.7547,"School closed today in Korba because of flooding, notice came in this morning. #Monsoon2026 #Flood #StaySafe",flood,severe,0.16,0,5cd5f071
cbb2ae5a,2026-09-05 08:02:00,twitter,@user21461,Delhi,Noida,28.50769,77.42657,"IMD had warned about this — heavy rainfall now active over Noida, Delhi. #StaySafe #Cyclone #Flood",rainfall,severe,0.48,0,
8de0c0dd,2026-09-03 22:25:00,citizen_app,@user37202,Madhya Pradesh,Sagar,23.80359,78.7473,"Sagar experiencing heavy rainfall since morning, visibility very low on the highway. #ColdWave",rainfall,severe,0.75,0,
4c8ebf48,2026-05-28 11:00:00,twitter,@NDRFHQ_Watch,Rajasthan,Jaisalmer,26.90321,70.9189,"School closed today in Jaisalmer because of a heatwave, notice came in this morning. #Flood",heatwave,severe,0.55,0,
c9963e85,2026-09-01 20:54:00,facebook,@user64904,Uttar Pradesh,Ghaziabad,28.62787,77.49196,NDRF teams reportedly moving into Ghaziabad as heavy rainfall worsens. #ColdWave #DustStorm #IMD,rainfall,moderate,0.39,0,
b8673c18,2026-09-07 15:24:00,twitter,@user16026,Assam,Guwahati,26.099,91.7724,"Update from Guwahati: flooding continuing, local authorities have issued an advisory. #IMD #StaySafe",flood,moderate,0.65,0,
994ce1c3,2026-09-05 21:02:00,whatsapp_forward,@user75044,Delhi,Gurugram,28.49445,77.06947,"Gurugram traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #HeatWave",rainfall,severe,0.18,0,
05388566,2026-09-01 13:59:00,instagram,@user60638,Delhi,Rohini,28.74806,77.02787,"Update from Rohini: heavy rainfall continuing, local authorities have issued an advisory. #IMD #ColdWave",rainfall,moderate,0.41,0,
cff4bd6d,2026-09-03 05:42:00,facebook,@IMDWeather_Alt,Madhya Pradesh,Satna,24.56654,80.83701,"School closed today in Satna because of heavy rainfall, notice came in this morning. #RainAlert #IMD",rainfall,severe,0.52,0,
558a2481,2026-01-14 22:10:00,twitter,@user27707,Punjab,Amritsar,31.63573,74.86604,"Update from Amritsar: a cold wave continuing, local authorities have issued an advisory. #WeatherAlert #ColdWave #HeatWave",cold_wave,moderate,0.47,0,6d40b3f2
fd8d9ee4,2026-09-01 05:18:00,citizen_app,@user77931,Uttar Pradesh,Moradabad,28.87653,78.8097,"Moradabad traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #StaySafe #HeatWave",rainfall,moderate,0.77,0,
b43831e5,2026-09-03 06:06:00,instagram,@user25901,Madhya Pradesh,Jabalpur,23.1653,80.03493,"Jabalpur traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #Flood #ColdWave #Cyclone",rainfall,severe,0.43,0,
132cce0c,2026-09-07 13:07:00,instagram,@user62156,Assam,Dibrugarh,27.51111,94.8622,"Heavy flooding reported in Dibrugarh, Assam right now. Roads getting waterlogged near main market. #ColdWave #Cyclone",flood,moderate,0.45,0,
59fb2aea,2026-09-01 12:06:00,twitter,@user40529,Uttar Pradesh,Ghaziabad,28.6504,77.47153,"My cousin's friend said Ghaziabad got 10 feet of water in one hour, whole city gone, unbelievable #WeatherAlert",rainfall,moderate,0.24,1,
9488c43b,2026-09-04 20:57:00,news_wire,@NDRFHQ_Watch,Jharkhand,Jamshedpur,22.82094,86.21428,"School closed today in Jamshedpur because of heavy rainfall, notice came in this morning. #Cyclone #DustStorm",rainfall,moderate,0.9,0,
cd506db8,2026-01-16 11:33:00,facebook,@user74525,Haryana,Hisar,29.16803,75.74338,"My cousin's friend said Hisar got 10 feet of water in one hour, whole city gone, unbelievable #RainAlert #StaySafe",cold_wave,moderate,0.05,1,
75ab4fc7,2026-01-16 08:59:00,twitter,@user47455,Haryana,Karnal,29.72511,76.9592,Farmers in Karnal worried as a cold wave continues for the third day. #DustStorm #HeatWave,cold_wave,moderate,0.54,0,42b74c7a
363f51a1,2026-09-06 09:22:00,whatsapp_forward,@user49163,Bihar,Gaya,24.82345,84.97789,"IMD had warned about this — heavy rainfall now active over Gaya, Bihar. #ColdWave #HeatWave",rainfall,moderate,0.25,0,
f15c8e6f,2026-06-04 14:35:00,whatsapp_forward,@user12425,Delhi,Dwarka,28.5496,77.01124,"Dwarka experiencing a dust storm since morning, visibility very low on the highway. #Flood",dust_storm,moderate,0.25,0,
0e062097,2026-09-02 18:45:00,instagram,@user65054,Odisha,Keonjhar,21.62816,85.55121,Farmers in Keonjhar worried as flooding continues for the third day. #Monsoon2026 #ColdWave #Cyclone,flood,severe,0.38,0,
124e250f,2026-08-02 05:11:00,twitter,@user98596,Unverified,Jaisalmer,26.94987,70.91297,"100% confirmed Jaisalmer bridge collapsed due to flooding, hundreds missing (unverified forward) #Cyclone #WeatherAlert",flood,unverified,0.33,1,
c7cae3eb,2026-06-02 09:02:00,news_wire,@DistrictAdmin_Official,Rajasthan,Jodhpur,26.19876,73.06848,"School closed today in Jodhpur because of a dust storm, notice came in this morning. #StaySafe",dust_storm,moderate,0.84,0,
f5e28092,2026-09-02 05:47:00,citizen_app,@user68861,Chhattisgarh,Korba,22.31719,82.71387,"IMD had warned about this — flooding now active over Korba, Chhattisgarh. #WeatherAlert",flood,severe,0.73,0,
0b643f04,2026-09-03 23:57:00,facebook,@user75905,Madhya Pradesh,Jabalpur,23.21819,79.98388,"Jabalpur experiencing heavy rainfall since morning, visibility very low on the highway. #IMD #StaySafe",rainfall,severe,0.49,0,
ae873d50,2026-09-01 19:21:00,instagram,@user7734,Uttar Pradesh,Meerut,29.00424,77.66903,"Meerut mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #Monsoon2026 #Cyclone",rainfall,moderate,0.4,0,
